CaseID,ReportedDate,OfficerRace,OfficerGender,OfficerAge,UCR_CODE,Statute,Description,BaisMotivation,SubjectRole,SubjectRace,SubjectGender,SubjectAge
-346634,12/18/2019,White,Male,38,87F  ,47-11.604,FAILURE TO SIGNAL ON TURNING,No Bias,Suspect,White,Male,40
-346872,12/18/2019,White,Male,31,90Z  ,21-1172,OBSCENE/THREATENING/HARASSING PHONE CALL (ALL OTHER OFFENSES),No Bias,Victim,White,Male,21
-346872,12/18/2019,White,Male,31,90Z  ,21-1172,OBSCENE/THREATENING/HARASSING PHONE CALL (ALL OTHER OFFENSES),No Bias,Suspect,Unknown,Unknown,
-346640,12/18/2019,,,,23C  ,M15-603,PETTY LARCENY (SHOPLIFTING),No Bias,Suspect,White,Male,36
-346640,12/18/2019,,,,23C  ,M15-603,PETTY LARCENY (SHOPLIFTING),No Bias,Reporting Person,White,Male,
-346685,12/18/2019,White,Male,31,26B  ,21-1550.25,FRAUDULENT USE OF CREDIT CARD NUMBER,No Bias,Victim,White,Female,31
-346717,12/18/2019,,,,23C  ,M15-603,PETTY LARCENY (SHOPLIFTING),No Bias,Suspect,White,Female,34
-346717,12/18/2019,,,,23C  ,M15-603,PETTY LARCENY (SHOPLIFTING),No Bias,Reporting Person,White,Male,28
-346641,12/18/2019,,,,23C  ,M15-603,PETTY LARCENY (SHOPLIFTING),No Bias,Suspect,White,Female,48
-346641,12/18/2019,,,,23C  ,M15-603,PETTY LARCENY (SHOPLIFTING),No Bias,Reporting Person,Unknown,Female,43
-346644,12/18/2019,White,Male,49,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,White,Female,20
-346686,12/18/2019,Black,Male,30,26B  ,21-1550.25,FRAUDULENT USE OF CREDIT CARD NUMBER,No Bias,Victim,White,Male,29
-346686,12/18/2019,Black,Male,30,26B  ,21-1550.25,FRAUDULENT USE OF CREDIT CARD NUMBER,No Bias,Suspect,Unknown,Unknown,
-346732,12/18/2019,White,Male,30,23H  ,21-1701,LARCENY (ALL OTHER LARCENY),No Bias,Victim,Other,Male,33
-346868,12/18/2019,White,Female,48,290,21-1760,MALICIOUS INJURY/DESTRUCTION OF PROPERTY/VANDALISM,No Bias,Victim,White,Male,52
-346646,12/18/2019,White,Male,49,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,American Indian or Alaskan Native,Female,29
-346689,12/18/2019,White,Male,30,86G  ,FOUNDPROP,FOUND PROPERTY,No Bias,Reporting Person,White,Male,
-346639,12/18/2019,,,,23C  ,M15-603,PETTY LARCENY (SHOPLIFTING),No Bias,Suspect,White,Female,51
-346639,12/18/2019,,,,23C  ,M15-603,PETTY LARCENY (SHOPLIFTING),No Bias,Reporting Person,Unknown,Female,43
-346968,12/18/2019,White,Male,46,35A  ,63-2.402.C.,POSSESSION OF MARIJUANA WITHIN 1000FT PARK/SCHOOL/MINOR UNDER 12,No Bias,Witness,White,Male,36
-346968,12/18/2019,White,Male,46,35A  ,63-2.402.C.,POSSESSION OF MARIJUANA WITHIN 1000FT PARK/SCHOOL/MINOR UNDER 12,No Bias,Witness,Black,Female,
-346968,12/18/2019,White,Male,46,35A  ,63-2.402.C.,POSSESSION OF MARIJUANA WITHIN 1000FT PARK/SCHOOL/MINOR UNDER 12,No Bias,Witness,White,Female,41
-346968,12/18/2019,White,Male,46,35A  ,63-2.402.C.,POSSESSION OF MARIJUANA WITHIN 1000FT PARK/SCHOOL/MINOR UNDER 12,No Bias,Witness,White,Female,
-346968,12/18/2019,White,Male,46,35A  ,63-2.402.C.,POSSESSION OF MARIJUANA WITHIN 1000FT PARK/SCHOOL/MINOR UNDER 12,No Bias,Suspect,Black,Male,13
-346968,12/18/2019,White,Male,46,35A  ,63-2.402.C.,POSSESSION OF MARIJUANA WITHIN 1000FT PARK/SCHOOL/MINOR UNDER 12,No Bias,Other,Black,Female,50
-346968,12/18/2019,White,Male,46,35A  ,63-2.402.C.,POSSESSION OF MARIJUANA WITHIN 1000FT PARK/SCHOOL/MINOR UNDER 12,No Bias,Other,White,Male,14
-346968,12/18/2019,White,Male,46,35A  ,63-2.402.C.,POSSESSION OF MARIJUANA WITHIN 1000FT PARK/SCHOOL/MINOR UNDER 12,No Bias,Other,White,Female,35
-346968,12/18/2019,White,Male,46,35A  ,63-2.402.C.,POSSESSION OF MARIJUANA WITHIN 1000FT PARK/SCHOOL/MINOR UNDER 12,No Bias,Other,Black,Male,
-346636,12/18/2019,,,,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),No Bias,Victim,White,Male,63
-346636,12/18/2019,,,,88C  ,OWARR,WARRANT-OTHER,No Bias,Victim,White,Male,63
-346636,12/18/2019,,,,86R  ,47-4.102,UNAUTHORIZED USE OF A VEHICLE / UUMV (RECOVERY FROM OTHER AGENCY),No Bias,Victim,White,Male,63
-346636,12/18/2019,,,,520,21-1272,CARRYING WEAPONS,No Bias,Victim,White,Male,63
-346636,12/18/2019,,,,35B  ,63-2.405,UNLAWFUL POSSESSION OF PARAPHERNALIA,No Bias,Victim,White,Male,63
-346636,12/18/2019,,,,87F  ,47-6.303,DRIVING WITH LIC. CANCELED/SUSPENDED/REVOKED - DUS,No Bias,Victim,White,Male,63
-346636,12/18/2019,,,,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),No Bias,Suspect,Black,Male,29
-346636,12/18/2019,,,,88C  ,OWARR,WARRANT-OTHER,No Bias,Suspect,Black,Male,29
-346636,12/18/2019,,,,86R  ,47-4.102,UNAUTHORIZED USE OF A VEHICLE / UUMV (RECOVERY FROM OTHER AGENCY),No Bias,Suspect,Black,Male,29
-346636,12/18/2019,,,,520,21-1272,CARRYING WEAPONS,No Bias,Suspect,Black,Male,29
-346636,12/18/2019,,,,35B  ,63-2.405,UNLAWFUL POSSESSION OF PARAPHERNALIA,No Bias,Suspect,Black,Male,29
-346636,12/18/2019,,,,87F  ,47-6.303,DRIVING WITH LIC. CANCELED/SUSPENDED/REVOKED - DUS,No Bias,Suspect,Black,Male,29
-346636,12/18/2019,,,,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),No Bias,Suspect,White,Female,29
-346636,12/18/2019,,,,88C  ,OWARR,WARRANT-OTHER,No Bias,Suspect,White,Female,29
-346636,12/18/2019,,,,86R  ,47-4.102,UNAUTHORIZED USE OF A VEHICLE / UUMV (RECOVERY FROM OTHER AGENCY),No Bias,Suspect,White,Female,29
-346636,12/18/2019,,,,520,21-1272,CARRYING WEAPONS,No Bias,Suspect,White,Female,29
-346636,12/18/2019,,,,35B  ,63-2.405,UNLAWFUL POSSESSION OF PARAPHERNALIA,No Bias,Suspect,White,Female,29
-346636,12/18/2019,,,,87F  ,47-6.303,DRIVING WITH LIC. CANCELED/SUSPENDED/REVOKED - DUS,No Bias,Suspect,White,Female,29
-346636,12/18/2019,,,,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),No Bias,Other,Black,Male,30
-346636,12/18/2019,,,,88C  ,OWARR,WARRANT-OTHER,No Bias,Other,Black,Male,30
-346636,12/18/2019,,,,86R  ,47-4.102,UNAUTHORIZED USE OF A VEHICLE / UUMV (RECOVERY FROM OTHER AGENCY),No Bias,Other,Black,Male,30
-346636,12/18/2019,,,,520,21-1272,CARRYING WEAPONS,No Bias,Other,Black,Male,30
-346636,12/18/2019,,,,35B  ,63-2.405,UNLAWFUL POSSESSION OF PARAPHERNALIA,No Bias,Other,Black,Male,30
-346636,12/18/2019,,,,87F  ,47-6.303,DRIVING WITH LIC. CANCELED/SUSPENDED/REVOKED - DUS,No Bias,Other,Black,Male,30
-346747,12/18/2019,White,Male,32,220,21-1435.A,BURGLARY - SECOND DEGREE (BURGLARY),No Bias,Reporting Person,White,Female,43
-346691,12/18/2019,White,Male,46,35A  ,M15-408,POSS/MARIJ,No Bias,Other,Unknown,Male,3
-346691,12/18/2019,White,Male,46,35A  ,M15-408,POSS/MARIJ,No Bias,Other,Unknown,Male,41
-346690,12/18/2019,White,Male,34,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,White,Male,23
-346746,12/18/2019,White,Male,43,26B  ,21-1550.2,UNAUTHORIZED USE OF CREDIT CARD (CREDIT CARD/AUTOMATED TELLER MACHINE FRAUD),No Bias,Victim,White,Female,67
-346746,12/18/2019,White,Male,43,23H  ,21-1550.22,TAKING/RECEIVING TAKEN CREDIT CARD (ALL OTHER LARCENY),No Bias,Victim,White,Female,67
-346723,12/18/2019,White,Male,43,86S  ,OFINFO,OFFICERS INFORMATION,No Bias,Victim,White,Female,60
-346723,12/18/2019,White,Male,43,86S  ,OFINFO,OFFICERS INFORMATION,No Bias,Suspect,White,Male,69
-346692,12/18/2019,White,Male,35,83B  ,MISPER,MISSING PERSON,No Bias,Suspect,Unknown,Female,62
-346692,12/18/2019,White,Male,35,83B  ,MISPER,MISSING PERSON,No Bias,Reporting Person,Unknown,Female,61
-346645,12/18/2019,White,Male,46,11C  ,21-843.5.E,CHILD SEXUAL ABUSE (SEXUAL ASSAULT WITH AN OBJECT),No Bias,Witness,White,Female,33
-346645,12/18/2019,White,Male,46,11C  ,21-843.5.E,CHILD SEXUAL ABUSE (SEXUAL ASSAULT WITH AN OBJECT),No Bias,Victim,Black,Female,10
-346645,12/18/2019,White,Male,46,11C  ,21-843.5.E,CHILD SEXUAL ABUSE (SEXUAL ASSAULT WITH AN OBJECT),No Bias,Suspect,Unknown,Male,15
-346645,12/18/2019,White,Male,46,11C  ,21-843.5.E,CHILD SEXUAL ABUSE (SEXUAL ASSAULT WITH AN OBJECT),No Bias,Other,Black,Female,41
-346645,12/18/2019,White,Male,46,11C  ,21-843.5.E,CHILD SEXUAL ABUSE (SEXUAL ASSAULT WITH AN OBJECT),No Bias,Other,Unknown,Female,33
-346635,12/18/2019,White,Male,35,90E  ,M15-302,PUBLIC INTOX / CONSUMING INTOX BEV - SPIRTS,No Bias,Suspect,White,Male,48
-346635,12/18/2019,White,Male,35,88A  ,CWARR,WARRANT-CLEV COUNTY,No Bias,Suspect,White,Male,48
-346635,12/18/2019,White,Male,35,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),No Bias,Suspect,White,Male,48
-346638,12/18/2019,White,Female,48,23H  ,21-1701,LARCENY (ALL OTHER LARCENY),No Bias,Victim,White,Female,19
-346695,12/18/2019,White,Male,40,23H  ,21-1706,PETIT LARCENY (ALL OTHER LARCENY),No Bias,Victim,White,Female,84
-346697,12/18/2019,White,Male,41,86S  ,OFINFO,OFFICERS INFORMATION,No Bias,Other,White,Male,38
-346699,12/18/2019,White,Female,41,290,DAMAGEDPROP,DAMAGED PROPERTY,No Bias,Victim,Other,Male,63
-346699,12/18/2019,White,Female,41,23F  ,21-1435.B,"BURGLARY FROM AUTO, TRUCK, TRAILER, VESSEL  - THIRD DEGREE (THEFT FROM MOTOR VEHICLE)",No Bias,Victim,Other,Male,63
-346628,12/18/2019,White,Male,38,86S  ,OFINFO,OFFICERS INFORMATION,No Bias,Other,White,Male,21
-346628,12/18/2019,White,Male,38,86S  ,OFINFO,OFFICERS INFORMATION,No Bias,Other,White,Male,21
-346700,12/18/2019,White,Male,32,86S  ,OFINFO,OFFICERS INFORMATION,No Bias,Other,White,Female,52
-346700,12/18/2019,White,Male,32,86S  ,OFINFO,OFFICERS INFORMATION,No Bias,Other,White,Female,52
-346701,12/18/2019,White,Male,43,23F  ,21-1435.B,"BURGLARY FROM AUTO, TRUCK, TRAILER, VESSEL  - THIRD DEGREE (THEFT FROM MOTOR VEHICLE)",No Bias,Victim,White,Female,33
-346703,12/18/2019,White,Male,39,290,DAMAGEDPROP,DAMAGED PROPERTY,No Bias,Victim,White,Female,81
-346703,12/18/2019,White,Male,39,23F  ,21-1435.B,"BURGLARY FROM AUTO, TRUCK, TRAILER, VESSEL  - THIRD DEGREE (THEFT FROM MOTOR VEHICLE)",No Bias,Victim,White,Female,81
-346710,12/18/2019,,,,290,M15-602,MOLESTING PROP,No Bias,Victim,White,Female,38
-346710,12/18/2019,,,,290,M15-602,MOLESTING PROP,No Bias,Suspect,White,Male,38
-346706,12/18/2019,White,Male,37,86P  ,UNATDTH,UNATTENDED / ATTENDED DEATH,No Bias,Victim,Black,Male,81
-346706,12/18/2019,White,Male,37,86P  ,UNATDTH,UNATTENDED / ATTENDED DEATH,No Bias,Reporting Person,Black,Female,53
-346705,12/18/2019,White,Male,39,290,DAMAGEDPROP,DAMAGED PROPERTY,No Bias,Victim,White,Male,23
-346705,12/18/2019,White,Male,39,23F  ,21-1435.B,"BURGLARY FROM AUTO, TRUCK, TRAILER, VESSEL  - THIRD DEGREE (THEFT FROM MOTOR VEHICLE)",No Bias,Victim,White,Male,23
-346707,12/18/2019,White,Male,51,290,DAMAGEDPROP,DAMAGED PROPERTY,No Bias,Victim,White,Female,27
-346707,12/18/2019,White,Male,51,23F  ,21-1435.B,"BURGLARY FROM AUTO, TRUCK, TRAILER, VESSEL  - THIRD DEGREE (THEFT FROM MOTOR VEHICLE)",No Bias,Victim,White,Female,27
-346707,12/18/2019,White,Male,51,290,DAMAGEDPROP,DAMAGED PROPERTY,No Bias,Victim,White,Male,26
-346707,12/18/2019,White,Male,51,23F  ,21-1435.B,"BURGLARY FROM AUTO, TRUCK, TRAILER, VESSEL  - THIRD DEGREE (THEFT FROM MOTOR VEHICLE)",No Bias,Victim,White,Male,26
-346611,12/18/2019,White,Male,38,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,White,Female,25
-346606,12/18/2019,White,Male,26,90D  ,47-11.902,DUI - LIQUOR OR DRUGS/APCV,No Bias,Suspect,White,Male,36
-346607,12/17/2019,White,Male,38,90D  ,47-11.902,DUI - LIQUOR OR DRUGS/APCV,No Bias,Suspect,White,Male,23
-346607,12/17/2019,White,Male,38,87F  ,47-6.303,DRIVING WITH LIC. CANCELED/SUSPENDED/REVOKED - DUS,No Bias,Suspect,White,Male,23
-346708,12/17/2019,White,Male,51,13C  ,21-641,ASSAULT / THREATS (INTIMIDATION),No Bias,Victim,White,Male,119
-346708,12/17/2019,White,Male,51,13C  ,21-641,ASSAULT / THREATS (INTIMIDATION),No Bias,Victim,White,Female,20
-346708,12/17/2019,White,Male,51,13C  ,21-641,ASSAULT / THREATS (INTIMIDATION),No Bias,Suspect,White,Male,
-346708,12/17/2019,White,Male,51,13C  ,21-641,ASSAULT / THREATS (INTIMIDATION),No Bias,Suspect,White,Female,
-346708,12/17/2019,White,Male,51,13C  ,21-641,ASSAULT / THREATS (INTIMIDATION),No Bias,Reporting Person,White,Female,19
-346612,12/17/2019,White,Male,38,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,White,Female,22
-346626,12/17/2019,White,Male,26,23G  ,21-1701,LARCENY (THEFT OF MOTOR VEHICLE PARTS OR ACCESSORIES),No Bias,Victim,White,Female,25
-346626,12/17/2019,White,Male,26,23G  ,21-1701,LARCENY (THEFT OF MOTOR VEHICLE PARTS OR ACCESSORIES),No Bias,Victim,White,Female,27
-346610,12/17/2019,White,Male,35,520,21-1283.A,POSSESS FIREARM AFTER CONVICTION OF FELONY (AFC),No Bias,Witness,Black,Female,33
-346610,12/17/2019,White,Male,35,520,21-1283.A,POSSESS FIREARM AFTER CONVICTION OF FELONY (AFC),No Bias,Victim - Non IBR,Black,Female,34
-346610,12/17/2019,White,Male,35,520,21-1283.A,POSSESS FIREARM AFTER CONVICTION OF FELONY (AFC),No Bias,Suspect,Black,Male,34
-346610,12/17/2019,White,Male,35,520,21-1283.A,POSSESS FIREARM AFTER CONVICTION OF FELONY (AFC),No Bias,Other,Black,Male,33
-346633,12/17/2019,,,,23C  ,M15-603,PETTY LARCENY (SHOPLIFTING),No Bias,Suspect,Black,Female,20
-346633,12/17/2019,,,,23C  ,M15-603,PETTY LARCENY (SHOPLIFTING),No Bias,Reporting Person,Black,Female,20
-346609,12/17/2019,,,,35B  ,63-2.405,UNLAWFUL POSSESSION OF PARAPHERNALIA,No Bias,Suspect,Unknown,Male,35
-346609,12/17/2019,,,,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),No Bias,Suspect,Unknown,Male,35
-346609,12/17/2019,,,,35A  ,63-2.402.B.1,POSSESSION OF CDS,No Bias,Suspect,Unknown,Male,35
-346609,12/17/2019,,,,87F  ,47-6.303,DRIVING WITH LIC. CANCELED/SUSPENDED/REVOKED - DUS,No Bias,Suspect,Unknown,Male,35
-346609,12/17/2019,,,,35B  ,63-2.405,UNLAWFUL POSSESSION OF PARAPHERNALIA,No Bias,Suspect,White,Male,30
-346609,12/17/2019,,,,88B  ,MWARR,WARRANT-MUNICIPAL (NORMAN),No Bias,Suspect,White,Male,30
-346609,12/17/2019,,,,35A  ,63-2.402.B.1,POSSESSION OF CDS,No Bias,Suspect,White,Male,30
-346609,12/17/2019,,,,87F  ,47-6.303,DRIVING WITH LIC. CANCELED/SUSPENDED/REVOKED - DUS,No Bias,Suspect,White,Male,30
-346637,12/17/2019,White,Female,48,23H  ,21-1701,LARCENY (ALL OTHER LARCENY),No Bias,Victim,White,Male,38
-346709,12/17/2019,White,Male,50,90Z  ,22-60.6,PROTECTIVE ORDER VIOLATION / VPO,No Bias,Victim,White,Female,29
-346709,12/17/2019,White,Male,50,90Z  ,22-60.6,PROTECTIVE ORDER VIOLATION / VPO,No Bias,Suspect,White,Female,50
-346632,12/17/2019,,,,23C  ,M15-603,PETTY LARCENY (SHOPLIFTING),No Bias,Suspect,White,Male,40
-346632,12/17/2019,,,,23C  ,M15-603,PETTY LARCENY (SHOPLIFTING),No Bias,Reporting Person,White,Male,28
-346748,12/17/2019,White,Male,32,26E  ,21-1550.2,UNAUTHORIZED USE OF CREDIT CARD (WIRE FRAUD),No Bias,Victim,White,Female,17
-346748,12/17/2019,White,Male,32,26E  ,21-1550.2,UNAUTHORIZED USE OF CREDIT CARD (WIRE FRAUD),No Bias,Suspect,White,Male,
-346748,12/17/2019,White,Male,32,26E  ,21-1550.2,UNAUTHORIZED USE OF CREDIT CARD (WIRE FRAUD),No Bias,Reporting Person,White,Female,43
-346748,12/17/2019,White,Male,32,26E  ,21-1550.2,UNAUTHORIZED USE OF CREDIT CARD (WIRE FRAUD),No Bias,Other,Unknown,Male,34
-346613,12/17/2019,White,Male,30,90I  ,RUNAWA,RUNAWAY,No Bias,Suspect,Native Hawaiian or Other Pacific Islander,Male,13
-346613,12/17/2019,White,Male,30,90I  ,RUNAWA,RUNAWAY,No Bias,Reporting Person,Native Hawaiian or Other Pacific Islander,Female,38
-346653,12/17/2019,White,Male,40,86S  ,OFINFO,OFFICERS INFORMATION,No Bias,Victim,Black,Male,11
-346653,12/17/2019,White,Male,40,86S  ,OFINFO,OFFICERS INFORMATION,No Bias,Suspect,White,Female,39
-346653,12/17/2019,White,Male,40,86S  ,OFINFO,OFFICERS INFORMATION,No Bias,Other,White,Female,71
-346653,12/17/2019,White,Male,40,86S  ,OFINFO,OFFICERS INFORMATION,No Bias,Other,Black,Male,14
-346653,12/17/2019,White,Male,40,86S  ,OFINFO,OFFICERS INFORMATION,No Bias,Other,Black,Female,7
-346711,12/17/2019,White,Female,39,13C  ,21-641,ASSAULT / THREATS (INTIMIDATION),No Bias,Victim,White,Male,16
-346711,12/17/2019,White,Female,39,13C  ,21-641,ASSAULT / THREATS (INTIMIDATION),No Bias,Suspect,Black,Male,18
-346846,12/17/2019,,,,13B  ,21-843.5.A,CHILD ABUSE BY INJURY (SIMPLE ASSAULT),No Bias,Victim,White,Female,12
-346846,12/17/2019,,,,13B  ,21-843.5.A,CHILD ABUSE BY INJURY (SIMPLE ASSAULT),No Bias,Suspect,White,Female,36
-346846,12/17/2019,,,,13B  ,21-843.5.A,CHILD ABUSE BY INJURY (SIMPLE ASSAULT),No Bias,Reporting Person,White,Female,33
-346846,12/17/2019,,,,13B  ,21-843.5.A,CHILD ABUSE BY INJURY (SIMPLE ASSAULT),No Bias,Other,White,Male,32
-346846,12/17/2019,,,,13B  ,21-843.5.A,CHILD ABUSE BY INJURY (SIMPLE ASSAULT),No Bias,Other,White,Male,11
-346846,12/17/2019,,,,13B  ,21-843.5.A,CHILD ABUSE BY INJURY (SIMPLE ASSAULT),No Bias,Other,White,Male,7
-346846,12/17/2019,,,,13B  ,21-843.5.A,CHILD ABUSE BY INJURY (SIMPLE ASSAULT),No Bias,Other,White,Male,5
-346846,12/17/2019,,,,13B  ,21-843.5.A,CHILD ABUSE BY INJURY (SIMPLE ASSAULT),No Bias,Other,White,Female,1
-346615,12/17/2019,,,,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Witness,White,Male,24
-346615,12/17/2019,,,,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,White,Female,25
-346594,12/17/2019,White,Female,39,86S  ,LOSTPROP,LOST PROPERTY,No Bias,Victim,White,Male,17
-346642,12/17/2019,White,Female,40,86S  ,OFINFO,OFFICERS INFORMATION,No Bias,Victim,Black,Female,46
-346642,12/17/2019,White,Female,40,86S  ,OFINFO,OFFICERS INFORMATION,No Bias,Suspect,Other,Male,
-346642,12/17/2019,White,Female,40,86S  ,OFINFO,OFFICERS INFORMATION,No Bias,Suspect,Other,Male,
-346642,12/17/2019,White,Female,40,86S  ,OFINFO,OFFICERS INFORMATION,No Bias,Suspect,Other,Male,
-346642,12/17/2019,White,Female,40,86S  ,OFINFO,OFFICERS INFORMATION,No Bias,Suspect,Other,Male,
-346642,12/17/2019,White,Female,40,86S  ,OFINFO,OFFICERS INFORMATION,No Bias,Suspect,Other,Male,
-346642,12/17/2019,White,Female,40,86S  ,OFINFO,OFFICERS INFORMATION,No Bias,Suspect,Other,Male,
-346625,12/17/2019,Black,Male,31,290,21-1760,MALICIOUS INJURY/DESTRUCTION OF PROPERTY/VANDALISM,No Bias,Suspect,White,Male,57
-346625,12/17/2019,Black,Male,31,290,21-1760,MALICIOUS INJURY/DESTRUCTION OF PROPERTY/VANDALISM,No Bias,Reporting Person,White,Male,57
-346608,12/17/2019,White,Male,39,88C  ,OWARR,WARRANT-OTHER,No Bias,Witness,White,Female,30
-346608,12/17/2019,White,Male,39,88A  ,CWARR,WARRANT-CLEV COUNTY,No Bias,Witness,White,Female,30
-346608,12/17/2019,White,Male,39,280,21-1713,RECEIVE/POSSESS/CONCEAL STOLEN PROPERTY / KCSP (STOLEN PROPERTY OFFENSE),No Bias,Witness,White,Female,30
-346608,12/17/2019,White,Male,39,88C  ,OWARR,WARRANT-OTHER,No Bias,Victim,White,Female,27
-346608,12/17/2019,White,Male,39,88A  ,CWARR,WARRANT-CLEV COUNTY,No Bias,Victim,White,Female,27
-346608,12/17/2019,White,Male,39,280,21-1713,RECEIVE/POSSESS/CONCEAL STOLEN PROPERTY / KCSP (STOLEN PROPERTY OFFENSE),No Bias,Victim,White,Female,27
-346608,12/17/2019,White,Male,39,88C  ,OWARR,WARRANT-OTHER,No Bias,Suspect,Black,Male,27
-346608,12/17/2019,White,Male,39,88A  ,CWARR,WARRANT-CLEV COUNTY,No Bias,Suspect,Black,Male,27
-346608,12/17/2019,White,Male,39,280,21-1713,RECEIVE/POSSESS/CONCEAL STOLEN PROPERTY / KCSP (STOLEN PROPERTY OFFENSE),No Bias,Suspect,Black,Male,27
-346608,12/17/2019,White,Male,39,88C  ,OWARR,WARRANT-OTHER,No Bias,Suspect,White,Female,29
-346608,12/17/2019,White,Male,39,88A  ,CWARR,WARRANT-CLEV COUNTY,No Bias,Suspect,White,Female,29
-346608,12/17/2019,White,Male,39,280,21-1713,RECEIVE/POSSESS/CONCEAL STOLEN PROPERTY / KCSP (STOLEN PROPERTY OFFENSE),No Bias,Suspect,White,Female,29
-346931,12/17/2019,White,Male,58,86S  ,INTEL - INFO,INTEL INFORMATION,No Bias,Witness,White,Male,
-346931,12/17/2019,White,Male,58,86S  ,INTEL - INFO,INTEL INFORMATION,No Bias,Victim,White,Female,13
-346931,12/17/2019,White,Male,58,86S  ,INTEL - INFO,INTEL INFORMATION,No Bias,Suspect,White,Female,13
-346931,12/17/2019,White,Male,58,86S  ,INTEL - INFO,INTEL INFORMATION,No Bias,Reporting Person,White,Male,45
-346595,12/17/2019,White,Male,41,86S  ,OFINFO,OFFICERS INFORMATION,No Bias,Other,White,Female,54
-346595,12/17/2019,White,Male,41,86S  ,OFINFO,OFFICERS INFORMATION,No Bias,Other,White,Female,54
-346595,12/17/2019,White,Male,41,86S  ,OFINFO,OFFICERS INFORMATION,No Bias,Other,White,Male,55
-346595,12/17/2019,White,Male,41,86S  ,OFINFO,OFFICERS INFORMATION,No Bias,Other,White,Male,55
-346595,12/17/2019,White,Male,41,86S  ,OFINFO,OFFICERS INFORMATION,No Bias,Other,White,Male,37
-346595,12/17/2019,White,Male,41,86S  ,OFINFO,OFFICERS INFORMATION,No Bias,Other,White,Male,37
-346624,12/17/2019,White,Male,39,23H  ,21-1701,LARCENY (ALL OTHER LARCENY),No Bias,Witness,White,Male,25
-346624,12/17/2019,White,Male,39,23H  ,21-1701,LARCENY (ALL OTHER LARCENY),No Bias,Victim,White,Female,27
-346624,12/17/2019,White,Male,39,23H  ,21-1701,LARCENY (ALL OTHER LARCENY),No Bias,Suspect,Unknown,Unknown,
-346596,12/17/2019,White,Male,29,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,White,Male,23
-346618,12/17/2019,White,Male,35,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Witness,White,Female,54
-346618,12/17/2019,White,Male,35,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,Unknown,Male,21
-346618,12/17/2019,White,Male,35,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Reporting Person,White,Female,39
-346623,12/17/2019,White,Male,37,23H  ,21-1701,LARCENY (ALL OTHER LARCENY),No Bias,Suspect,White,Male,
-346623,12/17/2019,White,Male,37,23H  ,21-1701,LARCENY (ALL OTHER LARCENY),No Bias,Reporting Person,White,Male,44
-346619,12/17/2019,,,,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,White,Female,60
-346617,12/17/2019,White,Male,35,90Z  ,22-60.6,PROTECTIVE ORDER VIOLATION / VPO,No Bias,Victim,White,Female,41
-346617,12/17/2019,White,Male,35,90Z  ,22-60.6,PROTECTIVE ORDER VIOLATION / VPO,No Bias,Suspect,White,Male,44
-346567,12/17/2019,White,Female,39,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,Unknown,Female,15
-346597,12/17/2019,White,Male,42,86S  ,INTEL - INFO,INTEL INFORMATION,No Bias,Witness,Other,Male,35
-346622,12/17/2019,White,Male,46,13C  ,21-1172,OBSCENE/THREATENING/HARASSING PHONE CALL (INTIMIDATION),No Bias,Victim,White,Male,40
-346622,12/17/2019,White,Male,46,13C  ,21-1172,OBSCENE/THREATENING/HARASSING PHONE CALL (INTIMIDATION),No Bias,Suspect,White,Male,42
-347018,12/17/2019,White,Male,39,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,White,Male,22
-346757,12/17/2019,White,Female,28,88A  ,CWARR,WARRANT-CLEV COUNTY,No Bias,Suspect,White,Male,37
