CaseID,ReportedDate,OfficerRace,OfficerGender,OfficerAge,UCR_CODE,Statute,Description,BaisMotivation,SubjectRole,SubjectRace,SubjectGender,SubjectAge
-333335,11/30/2018,White,Male,49,88A  ,CWARR,WARRANT-COUNTY,No Bias,Reporting Person,White,Female,30
-333755,11/30/2018,White,Male,39,90Z  ,21-850,RACIAL/ETHNIC/RELIGIOUS HARASSMENT (ALL OTHER OFFENSES),No Bias,Victim,White,Female,31
-333755,11/30/2018,White,Male,39,510,21-1081,PROCURING FOR PROSTITUTION (BRIBERY),No Bias,Victim,White,Female,31
-333755,11/30/2018,White,Male,39,90Z  ,21-850,RACIAL/ETHNIC/RELIGIOUS HARASSMENT (ALL OTHER OFFENSES),No Bias,Victim,White,Female,29
-333755,11/30/2018,White,Male,39,510,21-1081,PROCURING FOR PROSTITUTION (BRIBERY),No Bias,Victim,White,Female,29
-333755,11/30/2018,White,Male,39,90Z  ,21-850,RACIAL/ETHNIC/RELIGIOUS HARASSMENT (ALL OTHER OFFENSES),No Bias,Suspect,White,Male,51
-333755,11/30/2018,White,Male,39,510,21-1081,PROCURING FOR PROSTITUTION (BRIBERY),No Bias,Suspect,White,Male,51
-333755,11/30/2018,White,Male,39,90Z  ,21-850,RACIAL/ETHNIC/RELIGIOUS HARASSMENT (ALL OTHER OFFENSES),No Bias,Other,White,Female,36
-333755,11/30/2018,White,Male,39,510,21-1081,PROCURING FOR PROSTITUTION (BRIBERY),No Bias,Other,White,Female,36
-333304,11/30/2018,White,Male,26,290,21-1760,MALICIOUS INJURY/DESTRUCTION OF PROPERTY/VANDALISM,No Bias,Victim,White,Female,42
-333304,11/30/2018,White,Male,26,220,21-1435,BURGLARY - SECOND DEGREE (BURGLARY),No Bias,Victim,White,Female,42
-333304,11/30/2018,White,Male,26,290,21-1760,MALICIOUS INJURY/DESTRUCTION OF PROPERTY/VANDALISM,No Bias,Suspect,White,Female,39
-333304,11/30/2018,White,Male,26,220,21-1435,BURGLARY - SECOND DEGREE (BURGLARY),No Bias,Suspect,White,Female,39
-333304,11/30/2018,White,Male,26,290,21-1760,MALICIOUS INJURY/DESTRUCTION OF PROPERTY/VANDALISM,No Bias,Suspect,White,Male,51
-333304,11/30/2018,White,Male,26,220,21-1435,BURGLARY - SECOND DEGREE (BURGLARY),No Bias,Suspect,White,Male,51
-333308,11/30/2018,White,Male,28,23C  ,M15-603,PETTY LARCENY (SHOPLIFTING),No Bias,Suspect,White,Male,
-333308,11/30/2018,White,Male,28,23C  ,M15-603,PETTY LARCENY (SHOPLIFTING),No Bias,Suspect,White,Male,
-333308,11/30/2018,White,Male,28,23C  ,M15-603,PETTY LARCENY (SHOPLIFTING),No Bias,Reporting Person,White,Male,22
-333289,11/30/2018,White,Male,25,90Z  ,22-60.6,PROTECTIVE ORDER VIOLATION / VPO,No Bias,Victim,White,Female,31
-333289,11/30/2018,White,Male,25,90Z  ,22-60.6,PROTECTIVE ORDER VIOLATION / VPO,No Bias,Suspect,American Indian or Alaskan Native,Male,30
-333378,11/30/2018,White,Male,43,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,Black,Male,12
-333378,11/30/2018,White,Male,43,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Other,White,Male,
-333278,11/30/2018,White,Male,42,23F  ,21-1435,BURGLARY FROM AUTO - SECOND DEGREE (THEFT FROM MOTOR VEHICLE),No Bias,Victim,White,Female,56
-333638,11/30/2018,White,Female,,90Z  ,M3-402,DOG AT LARGE,No Bias,Suspect,White,Female,28
-333307,11/30/2018,White,Male,32,23H  ,21-1705,GRAND LARCENY (ALL OTHER LARCENY),No Bias,Victim,White,Male,29
-333274,11/30/2018,White,Female,51,23F  ,21-1435,BURGLARY FROM AUTO - SECOND DEGREE (THEFT FROM MOTOR VEHICLE),No Bias,Victim,White,Male,26
-333485,11/30/2018,White,Male,57,11D  ,21-1123.B,SEXUAL BATTERY,Unknown,Victim,White,Female,9
-333485,11/30/2018,White,Male,57,11D  ,21-1123.B,SEXUAL BATTERY,Unknown,Suspect,White,Male,41
-333485,11/30/2018,White,Male,57,11D  ,21-1123.B,SEXUAL BATTERY,Unknown,Reporting Person,White,Female,61
-333485,11/30/2018,White,Male,57,11D  ,21-1123.B,SEXUAL BATTERY,Unknown,Other,White,Female,36
-333279,11/30/2018,White,Male,26,90Z  ,M15-406,UNDER INFLUENCE/NARC,No Bias,Suspect,White,Female,24
-333272,11/30/2018,White,Male,39,520,21-1283.A,POSSESS FIREARM AFTER CONVICTION OF FELONY (AFC),No Bias,Suspect,Black,Male,20
-333272,11/30/2018,White,Male,39,520,21-1283.A,POSSESS FIREARM AFTER CONVICTION OF FELONY (AFC),No Bias,Other,Black,Male,23
-333272,11/30/2018,White,Male,39,520,21-1283.A,POSSESS FIREARM AFTER CONVICTION OF FELONY (AFC),No Bias,Other,Black,Male,17
-333272,11/30/2018,White,Male,39,520,21-1283.A,POSSESS FIREARM AFTER CONVICTION OF FELONY (AFC),No Bias,Other,Black,Male,21
-333261,11/30/2018,White,Male,26,88C  ,OWARR,WARRANT-OTHER,No Bias,Suspect,White,Female,34
-333262,11/30/2018,White,Male,44,88B  ,MWARR,WARRANT-MUNICIPAL,No Bias,Suspect,White,Female,27
-333262,11/30/2018,White,Male,44,88B  ,MWARR,WARRANT-MUNICIPAL,No Bias,Other,White,Male,49
-333260,11/29/2018,White,Male,37,35A  ,63-2.402.B.1,POSSESSION OF CDS,No Bias,Witness,White,Female,23
-333260,11/29/2018,White,Male,37,88A  ,CWARR,WARRANT-COUNTY,No Bias,Witness,White,Female,23
-333260,11/29/2018,White,Male,37,35A  ,63-2.402.B.1,POSSESSION OF CDS,No Bias,Suspect,Black,Male,27
-333260,11/29/2018,White,Male,37,88A  ,CWARR,WARRANT-COUNTY,No Bias,Suspect,Black,Male,27
-333263,11/29/2018,White,Female,28,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,White,Male,16
-333264,11/29/2018,White,Male,34,23H  ,21-1705,GRAND LARCENY (ALL OTHER LARCENY),No Bias,Victim,White,Female,30
-333727,11/29/2018,White,Male,30,220,21-1435,BURGLARY - SECOND DEGREE (BURGLARY),No Bias,Victim,White,Male,21
-333727,11/29/2018,White,Male,30,220,21-1435,BURGLARY - SECOND DEGREE (BURGLARY),No Bias,Suspect,White,Male,23
-333372,11/29/2018,White,Female,28,86S  ,INTEL - INFO,INTEL INFORMATION,No Bias,Reporting Person,White,Male,
-333296,11/29/2018,White,Male,36,90Z  ,21-1172,OBSCENE/THREATENING/HARASSING PHONE CALL (ALL OTHER OFFENSES),No Bias,Victim,White,Male,31
-333296,11/29/2018,White,Male,36,90Z  ,21-1172,OBSCENE/THREATENING/HARASSING PHONE CALL (ALL OTHER OFFENSES),No Bias,Suspect,White,Male,27
-333265,11/29/2018,White,Male,25,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,White,Female,69
-333259,11/29/2018,White,Male,30,90D  ,47-11.902,DUI - LIQUOR OR DRUGS/APCV,No Bias,Suspect,White,Female,23
-333259,11/29/2018,White,Male,30,90D  ,47-11.902,DUI - LIQUOR OR DRUGS/APCV,No Bias,Reporting Person,Unknown,Unknown,
-333266,11/29/2018,White,Male,25,83B  ,MISPER,MISSING PERSON,No Bias,Reporting Person,White,Female,54
-333266,11/29/2018,White,Male,25,83B  ,MISPER,MISSING PERSON,No Bias,Missing Person,White,Male,52
-333271,11/29/2018,White,Male,25,90E  ,M15-302,PUBLIC INTOX / CONSUMING INTOX BEV - SPIRTS,No Bias,Suspect,White,Male,40
-333301,11/29/2018,White,Female,28,250,21-1501,SECURING CREDIT FRAUDENTLY (COUNTERFEITING/FORGERY),No Bias,Victim,Unknown,Male,36
-333267,11/29/2018,White,Male,25,86S  ,OFINFO,OFFICERS INFORMATION,No Bias,Suspect,White,Male,62
-333478,11/29/2018,White,Male,43,13C  ,21-1378.B,ACT OF VIOLENCE - THREATEN SERIOUS BODILY HARM OR DEATH,No Bias,Witness,White,Male,11
-333478,11/29/2018,White,Male,43,13C  ,21-1378.B,ACT OF VIOLENCE - THREATEN SERIOUS BODILY HARM OR DEATH,No Bias,Victim,White,Female,11
-333478,11/29/2018,White,Male,43,13C  ,21-1378.B,ACT OF VIOLENCE - THREATEN SERIOUS BODILY HARM OR DEATH,No Bias,Victim,White,Female,12
-333478,11/29/2018,White,Male,43,13C  ,21-1378.B,ACT OF VIOLENCE - THREATEN SERIOUS BODILY HARM OR DEATH,No Bias,Suspect,White,Male,11
-333478,11/29/2018,White,Male,43,13C  ,21-1378.B,ACT OF VIOLENCE - THREATEN SERIOUS BODILY HARM OR DEATH,No Bias,Other,Unknown,Female,
-333411,11/29/2018,White,Male,43,13C  ,21-1378.B,ACT OF VIOLENCE - THREATEN SERIOUS BODILY HARM OR DEATH,No Bias,Victim,White,Female,13
-333411,11/29/2018,White,Male,43,13C  ,21-1378.B,ACT OF VIOLENCE - THREATEN SERIOUS BODILY HARM OR DEATH,No Bias,Suspect,Black,Male,14
-333411,11/29/2018,White,Male,43,13C  ,21-1378.B,ACT OF VIOLENCE - THREATEN SERIOUS BODILY HARM OR DEATH,No Bias,Other,White,Male,
-333411,11/29/2018,White,Male,43,13C  ,21-1378.B,ACT OF VIOLENCE - THREATEN SERIOUS BODILY HARM OR DEATH,No Bias,Other,Black,Female,40
-333268,11/29/2018,White,Male,25,13C  ,21-1173,STALKING (INTIMIDATION),No Bias,Victim,White,Female,45
-333268,11/29/2018,White,Male,25,13C  ,21-1173,STALKING (INTIMIDATION),No Bias,Suspect,White,Male,46
-333456,11/29/2018,Black,Male,34,90B  ,M15-410,TRUANCY,No Bias,Suspect,White,Female,15
-333456,11/29/2018,Black,Male,34,90Z  ,M15-412,POSSESS / FURN TOBACCO,No Bias,Suspect,White,Female,15
-333380,11/29/2018,White,Male,27,23D  ,21-1705,GRAND LARCENY (THEFT FROM BUILDING),No Bias,Victim,White,Female,68
-333589,11/29/2018,White,Male,45,13B  ,21-644,ASSAULT AND BATTERY (SIMPLE ASSAULT),No Bias,Victim,White,Male,10
-333589,11/29/2018,White,Male,45,90C  ,21-1376,INTERFERRING WITH SCHOOL ACTIVITIES (DISORDERLY CONDUCT),No Bias,Victim,White,Male,10
-333589,11/29/2018,White,Male,45,90Z  ,21-1268.4,TERRORISM HOAX,No Bias,Victim,White,Male,10
-333589,11/29/2018,White,Male,45,13B  ,21-644,ASSAULT AND BATTERY (SIMPLE ASSAULT),No Bias,Suspect,White,Male,18
-333589,11/29/2018,White,Male,45,90C  ,21-1376,INTERFERRING WITH SCHOOL ACTIVITIES (DISORDERLY CONDUCT),No Bias,Suspect,White,Male,18
-333589,11/29/2018,White,Male,45,90Z  ,21-1268.4,TERRORISM HOAX,No Bias,Suspect,White,Male,18
-333589,11/29/2018,White,Male,45,13B  ,21-644,ASSAULT AND BATTERY (SIMPLE ASSAULT),No Bias,Suspect,White,Male,15
-333589,11/29/2018,White,Male,45,90C  ,21-1376,INTERFERRING WITH SCHOOL ACTIVITIES (DISORDERLY CONDUCT),No Bias,Suspect,White,Male,15
-333589,11/29/2018,White,Male,45,90Z  ,21-1268.4,TERRORISM HOAX,No Bias,Suspect,White,Male,15
-333437,11/29/2018,White,Male,42,270,21-1451,EMBEZZLEMENT,No Bias,Suspect,White,Male,19
-333437,11/29/2018,White,Male,42,270,21-1451,EMBEZZLEMENT,No Bias,Reporting Person,White,Male,62
-333437,11/29/2018,White,Male,42,270,21-1451,EMBEZZLEMENT,No Bias,Other,White,Female,57
-333253,11/29/2018,White,Male,39,86G  ,FOUNDPROP,FOUND PROPERTY,No Bias,Reporting Person,White,Female,30
-333647,11/29/2018,White,Male,51,80N  ,PUBLICDOC,PUBLIC DOCUMENTATION,No Bias,Suspect,White,Male,61
-333647,11/29/2018,White,Male,51,200,21-1403,ARSON - THIRD DEGREE,No Bias,Suspect,White,Male,61
-333311,11/29/2018,White,Male,33,86S  ,INTEL - INFO,INTEL INFORMATION,No Bias,Other,White,Female,76
-333258,11/29/2018,White,Male,38,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,White,Female,60
-333300,11/29/2018,White,Male,28,23F  ,21-1435,BURGLARY FROM AUTO - SECOND DEGREE (THEFT FROM MOTOR VEHICLE),No Bias,Victim,White,Female,17
-333300,11/29/2018,White,Male,28,23F  ,21-1435,BURGLARY FROM AUTO - SECOND DEGREE (THEFT FROM MOTOR VEHICLE),No Bias,Reporting Person,White,Female,44
-333276,11/29/2018,White,Male,45,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,American Indian or Alaskan Native,Female,13
-333257,11/29/2018,White,Male,57,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Witness,White,Male,
-333257,11/29/2018,White,Male,57,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,White,Female,12
-333257,11/29/2018,White,Male,57,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Reporting Person,White,Female,63
-333310,11/29/2018,White,Male,39,23F  ,21-1435,BURGLARY FROM AUTO - SECOND DEGREE (THEFT FROM MOTOR VEHICLE),No Bias,Victim,White,Male,40
-333310,11/29/2018,White,Male,39,23F  ,21-1435,BURGLARY FROM AUTO - SECOND DEGREE (THEFT FROM MOTOR VEHICLE),No Bias,Suspect,White,Male,38
-333249,11/29/2018,White,Male,31,23H  ,21-1708,GRAND LARCENY AT NIGHT (ALL OTHER LARCENY),No Bias,Witness,White,Male,29
-333249,11/29/2018,White,Male,31,86R  ,47-4.102,UNAUTHORIZED USE OF A VEHICLE / UUMV (RECOVERY FROM OTHER AGENCY),No Bias,Witness,White,Male,29
-333249,11/29/2018,White,Male,31,90Z  ,21-540.A.A,ELUDING A PEACE OFFICER,No Bias,Witness,White,Male,29
-333249,11/29/2018,White,Male,31,23H  ,21-1708,GRAND LARCENY AT NIGHT (ALL OTHER LARCENY),No Bias,Victim,White,Male,45
-333249,11/29/2018,White,Male,31,86R  ,47-4.102,UNAUTHORIZED USE OF A VEHICLE / UUMV (RECOVERY FROM OTHER AGENCY),No Bias,Victim,White,Male,45
-333249,11/29/2018,White,Male,31,90Z  ,21-540.A.A,ELUDING A PEACE OFFICER,No Bias,Victim,White,Male,45
-333249,11/29/2018,White,Male,31,23H  ,21-1708,GRAND LARCENY AT NIGHT (ALL OTHER LARCENY),No Bias,Suspect,White,Male,20
-333249,11/29/2018,White,Male,31,86R  ,47-4.102,UNAUTHORIZED USE OF A VEHICLE / UUMV (RECOVERY FROM OTHER AGENCY),No Bias,Suspect,White,Male,20
-333249,11/29/2018,White,Male,31,90Z  ,21-540.A.A,ELUDING A PEACE OFFICER,No Bias,Suspect,White,Male,20
-333243,11/29/2018,Black,Male,29,90D  ,47-11.902.D,AGGRAVATED DUI /APC (=>.15 BAC),No Bias,Suspect,White,Male,19
-333221,11/29/2018,White,Male,34,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,White,Female,44
-333373,11/29/2018,Black,Male,29,220,21-1431,BURGLARY - FIRST DEGREE,No Bias,Victim,White,Male,21
-333373,11/29/2018,Black,Male,29,220,21-1431,BURGLARY - FIRST DEGREE,No Bias,Victim,Native Hawaiian or Other Pacific Islander,Female,21
-333222,11/29/2018,White,Male,37,23F  ,21-1435,BURGLARY FROM AUTO - SECOND DEGREE (THEFT FROM MOTOR VEHICLE),No Bias,Victim,Unknown,Male,27
-333245,11/28/2018,White,Male,31,90D  ,47-11.902.D,AGGRAVATED DUI /APC (=>.15 BAC),No Bias,Suspect,White,Female,49
-333223,11/28/2018,White,Male,30,23C  ,21-1731,LARCENY OF MERCHANDISE FROM RETAILER (SHOPLIFTING),No Bias,Suspect,Unknown,Male,
-333223,11/28/2018,White,Male,30,23C  ,21-1731,LARCENY OF MERCHANDISE FROM RETAILER (SHOPLIFTING),No Bias,Reporting Person,White,Female,
-333226,11/28/2018,White,Male,29,90I  ,RUNAWA,RUNAWAY,No Bias,Suspect,White,Female,16
-333226,11/28/2018,White,Male,29,90I  ,RUNAWA,RUNAWAY,No Bias,Reporting Person,White,Female,36
-333225,11/28/2018,White,Male,39,83B  ,MISPER,MISSING PERSON,No Bias,Victim,White,Female,77
-333225,11/28/2018,White,Male,39,83B  ,MISPER,MISSING PERSON,No Bias,Reporting Person,White,Female,70
-333225,11/28/2018,White,Male,39,83B  ,MISPER,MISSING PERSON,No Bias,Missing Person,White,Female,77
-333224,11/28/2018,White,Male,31,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,White,Female,40
-333220,11/28/2018,White,Male,39,35A  ,63-2.402.B.1,POSSESSION OF CDS,No Bias,Suspect,White,Male,59
-333220,11/28/2018,White,Male,39,520,21-1289.13,TRANSPORTING LOADED FIREARM IN MOTOR VEHICLE,No Bias,Suspect,White,Male,59
-333220,11/28/2018,White,Male,39,35A  ,63-2.402.B.1,POSSESSION OF CDS,No Bias,Other,White,Male,61
-333220,11/28/2018,White,Male,39,520,21-1289.13,TRANSPORTING LOADED FIREARM IN MOTOR VEHICLE,No Bias,Other,White,Male,61
-333227,11/28/2018,White,Male,29,86M  ,EDPROTECTCUST,EMERGENCY DETENTION / PROTECTIVE CUSTODY,No Bias,Suspect,White,Male,53
-333228,11/28/2018,White,Male,30,88A  ,CWARR,WARRANT-COUNTY,No Bias,Suspect,White,Male,30
-333229,11/28/2018,White,Male,38,86G  ,FOUNDPROP,FOUND PROPERTY,No Bias,Property Owner,White,Female,
-333229,11/28/2018,White,Male,38,86G  ,FOUNDPROP,FOUND PROPERTY,No Bias,Reporting Person,Unknown,Male,
-333230,11/28/2018,White,Male,38,86G  ,FOUNDPROP,FOUND PROPERTY,No Bias,Property Owner,White,Male,
-333230,11/28/2018,White,Male,38,86G  ,FOUNDPROP,FOUND PROPERTY,No Bias,Reporting Person,White,Male,44
-333232,11/28/2018,White,Male,33,23B  ,21-1706,PETIT LARCENY (PURSE-SNATCHING),No Bias,Victim,White,Female,65
-333232,11/28/2018,White,Male,33,23B  ,21-1706,PETIT LARCENY (PURSE-SNATCHING),No Bias,Suspect,White,Male,26
-333232,11/28/2018,White,Male,33,23B  ,21-1706,PETIT LARCENY (PURSE-SNATCHING),No Bias,Other,White,Female,25
-333231,11/28/2018,White,Female,38,86G  ,FOUNDPROP,FOUND PROPERTY,No Bias,Reporting Person,White,Male,23
-333255,11/28/2018,White,Male,38,90Z  ,22-60.6,PROTECTIVE ORDER VIOLATION / VPO,No Bias,Witness,White,Male,
-333255,11/28/2018,White,Male,38,90Z  ,22-60.6,PROTECTIVE ORDER VIOLATION / VPO,No Bias,Victim,White,Female,32
-333255,11/28/2018,White,Male,38,90Z  ,22-60.6,PROTECTIVE ORDER VIOLATION / VPO,No Bias,Suspect,White,Male,41
-333233,11/28/2018,White,Male,42,26B  ,21-1550.25,FRAUDULENT USE OF CREDIT CARD NUMBER,No Bias,Victim,White,Male,87
-333214,11/28/2018,White,Male,39,86G  ,FOUNDPROP,FOUND PROPERTY,No Bias,Other,Unknown,Unknown,39
-333234,11/28/2018,White,Male,33,220,21-1435,BURGLARY - SECOND DEGREE (BURGLARY),No Bias,Victim,White,Female,32
-333235,11/28/2018,White,Male,31,26E  ,21-1550.2,UNAUTHORIZED USE OF CREDIT CARD (WIRE FRAUD),No Bias,Victim,White,Male,36
-333213,11/28/2018,White,Male,38,23H  ,21-1706,PETIT LARCENY (ALL OTHER LARCENY),No Bias,Victim,White,Female,71
-333236,11/28/2018,Black,Male,31,23D  ,63-2.403,LARCENY/BURGLARY OF CDS (THEFT FROM BUILDING),No Bias,Victim,White,Female,69
-333236,11/28/2018,Black,Male,31,23D  ,63-2.403,LARCENY/BURGLARY OF CDS (THEFT FROM BUILDING),No Bias,Suspect,Black,Male,28
-333236,11/28/2018,Black,Male,31,23D  ,63-2.403,LARCENY/BURGLARY OF CDS (THEFT FROM BUILDING),No Bias,Suspect,Black,Male,26
-333236,11/28/2018,Black,Male,31,23D  ,63-2.403,LARCENY/BURGLARY OF CDS (THEFT FROM BUILDING),No Bias,Suspect,White,Female,31
-333236,11/28/2018,Black,Male,31,23D  ,63-2.403,LARCENY/BURGLARY OF CDS (THEFT FROM BUILDING),No Bias,Reporting Person,White,Male,30
-333392,11/28/2018,White,Male,34,90F  ,21-843.5.C,CHILD NEGLECT,No Bias,Victim,White,Male,4
-333392,11/28/2018,White,Male,34,90F  ,21-843.5.C,CHILD NEGLECT,No Bias,Victim,White,Female,3
-333392,11/28/2018,White,Male,34,90F  ,21-843.5.C,CHILD NEGLECT,No Bias,Suspect,American Indian or Alaskan Native,Female,23
-333392,11/28/2018,White,Male,34,90F  ,21-843.5.C,CHILD NEGLECT,No Bias,Reporting Person,White,Female,25
-333212,11/28/2018,White,Male,27,13C  ,21-641,ASSAULT / THREATS (INTIMIDATION),No Bias,Victim,Unknown,Male,67
-333212,11/28/2018,White,Male,27,13C  ,21-641,ASSAULT / THREATS (INTIMIDATION),No Bias,Suspect,Unknown,Female,
-333212,11/28/2018,White,Male,27,13C  ,21-641,ASSAULT / THREATS (INTIMIDATION),No Bias,Other,White,Male,44
-333237,11/28/2018,White,Male,38,86G  ,FOUNDPROP,FOUND PROPERTY,No Bias,Suspect,White,Female,26
-333215,11/28/2018,White,Female,51,26C  ,21-1533.1,FRAUDULENTLY OBTAINING PERSONAL IDENTITY OF OTHERS (IMPERSONATION),No Bias,Victim,White,Male,37
-333211,11/28/2018,White,Male,50,23H  ,21-1701,LARCENY (ALL OTHER LARCENY),No Bias,Witness,White,Female,27
-333211,11/28/2018,White,Male,50,23H  ,21-1701,LARCENY (ALL OTHER LARCENY),No Bias,Victim,White,Male,36
-333211,11/28/2018,White,Male,50,23H  ,21-1701,LARCENY (ALL OTHER LARCENY),No Bias,Suspect,Unknown,Male,
-333338,11/28/2018,White,Male,31,88A  ,CWARR,WARRANT-COUNTY,No Bias,Suspect,White,Male,33
-333204,11/28/2018,White,Female,51,23H  ,21-1701,LARCENY (ALL OTHER LARCENY),No Bias,Victim,White,Female,71
-333206,11/28/2018,White,Male,39,270,47-4.102,UNAUTHORIZED USE OF A VEHICLE / UUMV FROM NPD (EMBEZZLEMENT),No Bias,Suspect,Unknown,Male,39
-333206,11/28/2018,White,Male,39,270,47-4.102,UNAUTHORIZED USE OF A VEHICLE / UUMV FROM NPD (EMBEZZLEMENT),No Bias,Reporting Person,White,Female,38
-333246,11/28/2018,White,Male,45,88B  ,MWARR,WARRANT-MUNICIPAL,No Bias,Suspect,Black,Male,49
-333246,11/28/2018,White,Male,45,90Z  ,21-540,OBSTRUCTING OFFICER,No Bias,Suspect,Black,Male,49
-333246,11/28/2018,White,Male,45,88A  ,CWARR,WARRANT-COUNTY,No Bias,Suspect,Black,Male,49
-333246,11/28/2018,White,Male,45,35B  ,63-2.405,UNLAWFUL POSSESSION OF PARAPHERNALIA,No Bias,Suspect,Black,Male,49
-333246,11/28/2018,White,Male,45,240,21-1787,LOITER/INJURE/MOLEST MOTOR VEHICLE - JOY RIDE (MOTOR VEHICLE THEFT),No Bias,Suspect,Black,Male,49
-333246,11/28/2018,White,Male,45,240,21-1720,LARCENY OF AUTO,No Bias,Suspect,Black,Male,49
-333246,11/28/2018,White,Male,45,88B  ,MWARR,WARRANT-MUNICIPAL,No Bias,Suspect,White,Female,28
-333246,11/28/2018,White,Male,45,90Z  ,21-540,OBSTRUCTING OFFICER,No Bias,Suspect,White,Female,28
-333246,11/28/2018,White,Male,45,88A  ,CWARR,WARRANT-COUNTY,No Bias,Suspect,White,Female,28
-333246,11/28/2018,White,Male,45,35B  ,63-2.405,UNLAWFUL POSSESSION OF PARAPHERNALIA,No Bias,Suspect,White,Female,28
-333246,11/28/2018,White,Male,45,240,21-1787,LOITER/INJURE/MOLEST MOTOR VEHICLE - JOY RIDE (MOTOR VEHICLE THEFT),No Bias,Suspect,White,Female,28
-333246,11/28/2018,White,Male,45,240,21-1720,LARCENY OF AUTO,No Bias,Suspect,White,Female,28
-333246,11/28/2018,White,Male,45,88B  ,MWARR,WARRANT-MUNICIPAL,No Bias,Suspect,White,Male,30
-333246,11/28/2018,White,Male,45,90Z  ,21-540,OBSTRUCTING OFFICER,No Bias,Suspect,White,Male,30
-333246,11/28/2018,White,Male,45,88A  ,CWARR,WARRANT-COUNTY,No Bias,Suspect,White,Male,30
-333246,11/28/2018,White,Male,45,35B  ,63-2.405,UNLAWFUL POSSESSION OF PARAPHERNALIA,No Bias,Suspect,White,Male,30
-333246,11/28/2018,White,Male,45,240,21-1787,LOITER/INJURE/MOLEST MOTOR VEHICLE - JOY RIDE (MOTOR VEHICLE THEFT),No Bias,Suspect,White,Male,30
-333246,11/28/2018,White,Male,45,240,21-1720,LARCENY OF AUTO,No Bias,Suspect,White,Male,30
-333246,11/28/2018,White,Male,45,88B  ,MWARR,WARRANT-MUNICIPAL,No Bias,Reporting Person,White,Male,60
-333246,11/28/2018,White,Male,45,90Z  ,21-540,OBSTRUCTING OFFICER,No Bias,Reporting Person,White,Male,60
-333246,11/28/2018,White,Male,45,88A  ,CWARR,WARRANT-COUNTY,No Bias,Reporting Person,White,Male,60
-333246,11/28/2018,White,Male,45,35B  ,63-2.405,UNLAWFUL POSSESSION OF PARAPHERNALIA,No Bias,Reporting Person,White,Male,60
-333246,11/28/2018,White,Male,45,240,21-1787,LOITER/INJURE/MOLEST MOTOR VEHICLE - JOY RIDE (MOTOR VEHICLE THEFT),No Bias,Reporting Person,White,Male,60
-333246,11/28/2018,White,Male,45,240,21-1720,LARCENY OF AUTO,No Bias,Reporting Person,White,Male,60
-333201,11/28/2018,White,Female,51,26A  ,21-1953,COMPUTER FRAUD/UNLAWFUL USE OF COMPUTER/SYSTEM  (FALSE PRETENSES/SWINDLE/CONFIDENCE GAME),No Bias,Victim,Other,Male,22
-333238,11/28/2018,White,Male,38,88B  ,MWARR,WARRANT-MUNICIPAL,No Bias,Suspect,Black,Male,29
-333203,11/28/2018,White,Male,32,240,21-1720,LARCENY OF AUTO,No Bias,Victim,Black,Female,28
-333203,11/28/2018,White,Male,32,240,21-1720,LARCENY OF AUTO,No Bias,Other,Unknown,Male,48
-333207,11/28/2018,Black,Male,29,35B  ,M15-413,POSSESSION OF DRUG PARAPHERNALIA,No Bias,Suspect,White,Female,25
-333207,11/28/2018,Black,Male,29,88A  ,CWARR,WARRANT-COUNTY,No Bias,Suspect,White,Female,25
-333207,11/28/2018,Black,Male,29,88B  ,MWARR,WARRANT-MUNICIPAL,No Bias,Suspect,White,Female,25
-333202,11/28/2018,White,Male,26,88B  ,MWARR,WARRANT-MUNICIPAL,No Bias,Suspect,White,Male,29
-333254,11/28/2018,White,Male,28,290,21-1760,MALICIOUS INJURY/DESTRUCTION OF PROPERTY/VANDALISM,No Bias,Victim,White,Female,28
-333254,11/28/2018,White,Male,28,23F  ,21-1435,BURGLARY FROM AUTO - SECOND DEGREE (THEFT FROM MOTOR VEHICLE),No Bias,Victim,White,Female,28
-333254,11/28/2018,White,Male,28,290,21-1760,MALICIOUS INJURY/DESTRUCTION OF PROPERTY/VANDALISM,No Bias,Suspect,Unknown,Unknown,
-333254,11/28/2018,White,Male,28,23F  ,21-1435,BURGLARY FROM AUTO - SECOND DEGREE (THEFT FROM MOTOR VEHICLE),No Bias,Suspect,Unknown,Unknown,
